PotatoRice,(-2.3874159290182044+0j)
The Weegi,(-2.3917009687510387+0j)
LeapingLionz11,(-2.3918171868086384+0j)
Rook,(-2.394016011760482+0j)
Chibi,(-2.3941495278158778+0j)
DVD,(-2.3974438808494694+0j)
Sly,(-2.399463485594454+0j)
JUGGS,(-2.4086372547315884+0j)
Lemmon_714,(-2.4112297666427502+0j)
Calvyn,(-2.4149957189612845+0j)
Pebel,(-2.4157110151353858+0j)
MightyMask,(-2.419283703322579+0j)
Synoza,(-2.419284099672545+0j)
Matto,(-2.422717719782052+0j)
"Greatness, at any cost.",(-2.4260290028860085+0j)
Kameron,(-2.427066123847273+0j)
Haystack,(-2.4296066331107458+0j)
WuMan,(-2.4316423789072106+0j)
NoobMaster69,(-2.4365914318201383+0j)
pchoi,(-2.43666799433818+0j)
Captain Multishine,(-2.4379000645998596+0j)
Ember,(-2.446378307688633+0j)
ARAY,(-2.448366135797599+0j)
WorstFalcoNA,(-2.4487558032825802+0j)
QuackAttack,(-2.4497890298263734+0j)
Mäjoras,(-2.4500326619216413+0j)
Oussama,(-2.450939340630314+0j)
OneNightStanz,(-2.451309940394828+0j)
HIRORIN,(-2.4575108525442046+0j)
Leaf,(-2.4616173044623126+0j)
RaiOTF,(-2.4651413228465557+0j)
Squash,(-2.467610000700514+0j)
Jazz,(-2.4676323191473983+0j)
Jebailey,(-2.470282869211604+0j)
dNice,(-2.474114564130154+0j)
Rester,(-2.4748034034146156+0j)
Eugenewastaken,(-2.47719156226374+0j)
Lazarous,(-2.4792683948394565+0j)
Razmane,(-2.4794488638323124+0j)
TRVTH,(-2.4822345866469533+0j)
NOIZE,(-2.4829108794299204+0j)
The King Of Kings,(-2.5021297528716726+0j)
Mspaint,(-2.510818815907835+0j)
AParkedTruck,(-2.511888332545653+0j)
Kia,(-2.514690188563094+0j)
Artmagic,(-2.525843589104033+0j)
Con,(-2.527226511214507+0j)
Zoned,(-2.5288053082596895+0j)
baker,(-2.5308616809143167+0j)
Slip,(-2.5309155252922633+0j)
Waffles,(-2.536475847668563+0j)
Matter,(-2.5372067596040857+0j)
Madrush,(-2.541250765692114+0j)
Krayon,(-2.5463386426870596+0j)
Nils10Ip,(-2.5464888720184122+0j)
Elton D'Souza ART,(-2.5479910094797953+0j)
TruffShuff,(-2.548224892502006+0j)
gongong,(-2.5508020711554837+0j)
Jomezus,(-2.552427618280367+0j)
Dz,(-2.553372267053513+0j)
Marauder,(-2.5540970830518983+0j)
Thane,(-2.5544943620209244+0j)
Diatenshi,(-2.557968009924642+0j)
pwaves13,(-2.5595727165910405+0j)
Kibbles,(-2.5597191470824496+0j)
BIG PUMPA,(-2.566867974026254+0j)
TourGuide,(-2.5709954417189147+0j)
Faraday,(-2.572225921042779+0j)
reddanger,(-2.5738356910929454+0j)
Vastiku,(-2.576232102482151+0j)
Boz,(-2.578650437764579+0j)
Vicious%,(-2.5798621779658393+0j)
Andizee,(-2.5804489062587836+0j)
Zyst,(-2.580545592109364+0j)
CaPEM,(-2.5898156844040137+0j)
Deaux,(-2.591660779291437+0j)
Young,(-2.594171422458686+0j)
BTLC| Laloba,(-2.597884418746694+0j)
gsubs200,(-2.5992671739665054+0j)
DoctorMario,(-2.6005562024313047+0j)
Patoi,(-2.600847870202865+0j)
Trench Shawty,(-2.6023633606228462+0j)
Pauly,(-2.6031998108835506+0j)
AXP,(-2.60348940618531+0j)
techy,(-2.6039095776075323+0j)
Dr. LK,(-2.6052542420659854+0j)
hambone,(-2.608933674322437+0j)
goma,(-2.6100613268062736+0j)
ShiroTagachi,(-2.6112559051269617+0j)
paintman,(-2.6116596674406214+0j)
Extenderrr,(-2.611731801751829+0j)
Ividboy,(-2.6141324476980343+0j)
3rd,(-2.6158108418085906+0j)
Peep,(-2.616701832344667+0j)
Triplet,(-2.618274456360113+0j)
sadfaps,(-2.6191246057676283+0j)
MentL,(-2.6197753709975284+0j)
Stinger,(-2.622852552608858+0j)
TrialColt,(-2.62508811282834+0j)
Prism,(-2.625281851646828+0j)
Viray,(-2.625948731230391+0j)
FrozenLight,(-2.629140670699491+0j)
shoboy321,(-2.6295533236586097+0j)
Mofo MacGuffin,(-2.629667774762887+0j)
Sins,(-2.6329290197856303+0j)
AJ,(-2.6345762441969427+0j)
hippy,(-2.63498880974524+0j)
shi,(-2.645757028991453+0j)
Jager,(-2.648097611307227+0j)
S P A C E M A N,(-2.6529275502728424+0j)
Daddu,(-2.6581436027998633+0j)
HawaianShirtGuy,(-2.6585112539612594+0j)
Legan,(-2.660106300588111+0j)
Bassmanbran,(-2.6601075327910277+0j)
Thomasdb05,(-2.6640682953294377+0j)
Kang96,(-2.6657279860312655+0j)
Roy,(-2.666864647620219+0j)
AurebeshX,(-2.6678459761147777+0j)
Cham!,(-2.6679630013909645+0j)
murrmurr,(-2.6705037662675997+0j)
PROX,(-2.6713261733754425+0j)
Crenando,(-2.6720248578980588+0j)
AllergicToCheese,(-2.6722146720277737+0j)
Soapy98,(-2.6722238493124317+0j)
cfour,(-2.67281058963712+0j)
SK92,(-2.6747504141079355+0j)
EnderSSB,(-2.6763421224458597+0j)
GamingGrahampa,(-2.686970608799896+0j)
Xad,(-2.6884843105901335+0j)
Zepho,(-2.69251889040547+0j)
_Dome,(-2.6960099467259386+0j)
Fat Boi,(-2.696947707195929+0j)
unlucky,(-2.6975800134320838+0j)
Wink,(-2.701042161304224+0j)
Mascatabaco,(-2.7012171602041355+0j)
Qapples,(-2.70343725514877+0j)
ARedLawnChair,(-2.7047859864786905+0j)
Buttnose,(-2.704945783366766+0j)
thicceon,(-2.714325155993345+0j)
matt47,(-2.7171097658159074+0j)
Blush,(-2.7175496852188346+0j)
Poxx,(-2.7176314979387337+0j)
Aqua FXclem1,(-2.720633909096572+0j)
phife,(-2.7216335420105544+0j)
Double Harold,(-2.7225062448281285+0j)
Sheff,(-2.725695757972809+0j)
Mucho,(-2.7258768478167683+0j)
sofabear,(-2.7263843723535217+0j)
Materialist,(-2.7263843723535244+0j)
Hori,(-2.7273269984748794+0j)
AltF4,(-2.7285842893355032+0j)
Pinto,(-2.7318872092241238+0j)
3RiCK,(-2.7332062294319845+0j)
Fabreeze,(-2.7439874068615415+0j)
Mangarino,(-2.749135092642977+0j)
Mowgli,(-2.751634883254393+0j)
Paisley James,(-2.7552899636187873+0j)
BigValli,(-2.757285999197743+0j)
ICEMAN,(-2.760199127941333+0j)
Nel-Mer,(-2.7635328274847994+0j)
Johnny Turbo,(-2.7658693038743647+0j)
dkuo,(-2.76866417099969+0j)
Naps,(-2.7699201530294975+0j)
Farza,(-2.7702737329528215+0j)
TLB,(-2.774261201992528+0j)
sryche,(-2.775315213347371+0j)
ShinyPidgey,(-2.775502365360926+0j)
Rai9000,(-2.776738782384274+0j)
Slim,(-2.7779007564369733+0j)
Kid Candi,(-2.7797936116255464+0j)
AerodynamicNoodles,(-2.783167894199191+0j)
Sparrow,(-2.785247003691506+0j)
Stingrays110,(-2.7853666352616635+0j)
Stereo,(-2.7858876497652076+0j)
Dango,(-2.7875677907863508+0j)
Greg Frickletip,(-2.7888361233748977+0j)
MDR4TTV,(-2.7906467569238624+0j)
DomHynes,(-2.791527291665938+0j)
Ryce,(-2.7925009529781404+0j)
CoreySG9,(-2.7928966477769674+0j)
afx,(-2.7938008057154073+0j)
Nicknyte,(-2.7950766567346403+0j)
AXEON,(-2.7958040431425957+0j)
le0n,(-2.796395479578697+0j)
Dayleno,(-2.7963954795786985+0j)
Garde,(-2.7989655567170715+0j)
Katsu,(-2.8010347261434516+0j)
Desuangle,(-2.8014764320897463+0j)
TheBlackMamba,(-2.8018175360163697+0j)
Shucklin,(-2.803642134741567+0j)
Com,(-2.806466789941137+0j)
kwar,(-2.8106645976578486+0j)
Aluf,(-2.8116564551340577+0j)
PapaNoJohns,(-2.8120808828490773+0j)
Nice Climbers,(-2.8135867506438488+0j)
BickTrip,(-2.8136089161051063+0j)
Port!!!,(-2.8139177891715073+0j)
Kwanz,(-2.813938205691233+0j)
Marcosis,(-2.8156064545373534+0j)
SacaSuMoto,(-2.8167312562289517+0j)
Expansion Pak,(-2.81724861159515+0j)
DSBMitchy,(-2.829414720833703+0j)
Rivera,(-2.837072221393715+0j)
IB,(-2.839099230865597+0j)
Gwuck,(-2.8394586963333293+0j)
Bruschetta,(-2.841110665180875+0j)
kelots,(-2.8451028449681655+0j)
FakeSnakeJake,(-2.8473112127078757+0j)
smesty,(-2.8555193063226376+0j)
Daddiest,(-2.8574827143360357+0j)
niK,(-2.859033840930261+0j)
goo,(-2.8679208063677573+0j)
NoJuan,(-2.8706380732527843+0j)
NIRVANA,(-2.8763800184976054+0j)
Velli,(-2.8766216633565467+0j)
mogo,(-2.876845937721209+0j)
Raaph,(-2.8774820525874443+0j)
xXecutionTest,(-2.8802793601116012+0j)
Boda,(-2.886260818390022+0j)
Deadstorm,(-2.8884758677788014+0j)
pussyeater42069,(-2.889244453699135+0j)
007 México Youtube,(-2.89075359345442+0j)
Meltdown,(-2.8950757404767744+0j)
Mr. N,(-2.895178325511356+0j)
Song,(-2.897838542417996+0j)
Devlon,(-2.902702511249245+0j)
DOTjpg,(-2.9038803741789994+0j)
Mell0w,(-2.905973168013954+0j)
Glizzrobe,(-2.9067119328963926+0j)
Get smussed up idiot,(-2.9100838735573347+0j)
Obe-Wan,(-2.9124912365381226+0j)
zuzu,(-2.912673615797085+0j)
Delvy17,(-2.9134856994938136+0j)
Forsh,(-2.9180708906783295+0j)
Catch Bendit,(-2.929023155996582+0j)
Honkaio,(-2.929174707287217+0j)
Kong the King,(-2.9383466921584525+0j)
Dr.Turnup,(-2.9507946898000164+0j)
Gainz,(-2.9552464001425296+0j)
Outlet7,(-2.9599213129074258+0j)
ghost,(-2.966677757929342+0j)
a_wiZard,(-2.9674615015142534+0j)
Mr. Pirc,(-2.967598546435689+0j)
Boga,(-2.9686684424616847+0j)
NessKwik,(-2.9730110008759345+0j)
FrozenFlame,(-2.9761540453869717+0j)
Secondhand Clam,(-2.9765676664044403+0j)
DontTextMe,(-2.9788643442406633+0j)
Tinklebutter,(-2.980322334904983+0j)
33 toes,(-2.980775588097302+0j)
Johnny2Fingerz,(-2.9810105633437356+0j)
beastly_turtle3,(-2.98179817761895+0j)
Russian,(-2.9833042907917715+0j)
LBD,(-2.9851751936507727+0j)
RPG,(-2.9902946526506806+0j)
glitch,(-2.992527725881048+0j)
JU1CE,(-2.9947270127591397+0j)
JOJO,(-2.9963672624065136+0j)
dochat,(-2.998531998478878+0j)
EmceeCurtis,(-2.9994138326461446+0j)
N8,(-3.0047230221334953+0j)
Ludwig,(-3.007895404604044+0j)
Daz,(-3.0162531934724086+0j)
$wank,(-3.0180098133815045+0j)
Fabe,(-3.018118582481499+0j)
Ron,(-3.0185484408423666+0j)
OB,(-3.0228031307960217+0j)
Salamanderman,(-3.022952285320893+0j)
Quil,(-3.027327691618168+0j)
Iles,(-3.03692349393167+0j)
noob,(-3.037432279818078+0j)
Lemonpot,(-3.0385541341295976+0j)
Drago,(-3.0387565100542417+0j)
Foolsauce,(-3.0391907968043066+0j)
roku,(-3.0434786711613913+0j)
Gremlynn,(-3.0435884299405433+0j)
phrase,(-3.0491597103514043+0j)
DDOG,(-3.049400591780641+0j)
Xilio,(-3.0534543986767497+0j)
Lassie,(-3.0564006752882196+0j)
nick0,(-3.058442313597473+0j)
Meelong,(-3.061889322346678+0j)
Su5hi,(-3.0629459091453826+0j)
beeWesley,(-3.0649771035803215+0j)
ポレポレ,(-3.0651058068789325+0j)
Sawyer,(-3.070147921255046+0j)
Fish,(-3.070869508322946+0j)
Roca18,(-3.0716052085119308+0j)
Lidistus,(-3.0716562444064968+0j)
haruki,(-3.0760610905821997+0j)
Mr. Endor,(-3.076992313990783+0j)
xDankMemer,(-3.0775767904428726+0j)
みーふー,(-3.077844739990271+0j)
theassistant,(-3.07808640927429+0j)
Armen Balian,(-3.0785562303023255+0j)
G.Lok,(-3.079916610459996+0j)
Agua,(-3.0801513047819022+0j)
Tendors,(-3.084282216758453+0j)
MWStage,(-3.084829635933655+0j)
Yomi,(-3.0894762394140267+0j)
Kovac,(-3.0919795654921316+0j)
Sivr,(-3.0924317506780885+0j)
GanjaWatch,(-3.0980111208413588+0j)
Nkcyborg,(-3.099019532547502+0j)
Ketsu,(-3.1001159284723587+0j)
Poodle,(-3.1031153752011473+0j)
TDP,(-3.105811316956265+0j)
Tasquer,(-3.106320359168378+0j)
AbsolKnight,(-3.1085126118031567+0j)
Rokadan,(-3.1093702422044385+0j)
Jonnygom,(-3.1094215299572134+0j)
CreaminScreamin,(-3.1101188272719416+0j)
aqualad,(-3.1130053841720216+0j)
Mayan Ryan,(-3.113843985855713+0j)
lapis,(-3.1163131528777193+0j)
Branboss,(-3.117216896098931+0j)
GingerAffe,(-3.1176356932240967+0j)
SashaKitty,(-3.119958162118494+0j)
JeAl8a,(-3.1222162087805163+0j)
Schwiebs,(-3.123102094202436+0j)
OSU,(-3.1237068711665517+0j)
kasuga,(-3.1278073028122084+0j)
blankshooter744,(-3.1303116359406964+0j)
cuteboy,(-3.131712401271676+0j)
Slump Dog Millionaire,(-3.133572585926449+0j)
Diesel,(-3.1339994376838174+0j)
pdashr,(-3.1349579989136314+0j)
Dr Pepper,(-3.1350895473455935+0j)
Tieler69,(-3.1364979024772843+0j)
Strat?,(-3.137880003989671+0j)
Jawanga,(-3.138952289435071+0j)
seechl,(-3.1398348053690652+0j)
Time_Intensive,(-3.1460304971405035+0j)
njd,(-3.1462503071164787+0j)
ASK,(-3.1480720650558878+0j)
FM,(-3.148487908592447+0j)
Friendly Juice,(-3.1517880818249893+0j)
NaiKai,(-3.152541358562038+0j)
Zendaya,(-3.1526558488012464+0j)
RBoy,(-3.1539858930136466+0j)
Lando98,(-3.154630599123439+0j)
ZubatSSB,(-3.155261166348605+0j)
RepsGuy,(-3.155419051518291+0j)
platypus,(-3.1602864673791355+0j)
32sloppy,(-3.1607504601898295+0j)
Ugff,(-3.1631503654002344+0j)
Brandyn,(-3.1670340800025283+0j)
bwmat,(-3.168417438597725+0j)
wave two,(-3.173004538210518+0j)
Rinchan,(-3.1730198891070858+0j)
BBNG,(-3.1732516308287906+0j)
xPhil69,(-3.174477876020095+0j)
Rain,(-3.1761212451595777+0j)
Dilla,(-3.184416652933011+0j)
LT1,(-3.1878228772001047+0j)
Fmls,(-3.190545502240181+0j)
Shiptur,(-3.1907964410380707+0j)
Anjin,(-3.190803357335063+0j)
XChan,(-3.1909048735960264+0j)
1Mikes,(-3.1921821183709733+0j)
EssPy,(-3.192721643531215+0j)
ButterSoftly,(-3.1928683231483626+0j)
Rassi,(-3.1962177083726133+0j)
absynthe,(-3.1994148977351+0j)
Coze,(-3.2006584837069108+0j)
Everman,(-3.2033828483966986+0j)
bruwuce,(-3.203490764255505+0j)
AIex,(-3.2042775756222532+0j)
Dr. Dro,(-3.204576240786479+0j)
freestyla,(-3.2052016079033927+0j)
Mankse,(-3.2096325397740824+0j)
Peter Grill,(-3.2137969808345535+0j)
Snoopyace,(-3.2146067933690112+0j)
Maloss,(-3.214606793369013+0j)
Peachy,(-3.2160906018805626+0j)
Pato,(-3.2180132361148295+0j)
GG93,(-3.222142278999187+0j)
wall arms,(-3.223437538200904+0j)
Pyrex,(-3.2252920901049915+0j)
Propuppie,(-3.2252933724935984+0j)
Hell Kaiser,(-3.2304020130682005+0j)
Savage,(-3.231099839372817+0j)
SAD,(-3.232045737303308+0j)
Destinyfan,(-3.2327418813049125+0j)
JetFuel,(-3.234139843262187+0j)
Arcana,(-3.234749731986775+0j)
WhataFruit,(-3.2360612129339676+0j)
Lemon Zest,(-3.2361605785295393+0j)
root,(-3.236231569169247+0j)
Mahagani,(-3.2435375830134507+0j)
Jaehe,(-3.245876682979333+0j)
Swish,(-3.2475866109383174+0j)
MintGreen,(-3.2476033379509595+0j)
Bison.M,(-3.249597081037299+0j)
Zefag,(-3.2498827664900833+0j)
Emanon,(-3.25229676260423+0j)
MattC,(-3.2602509863283777+0j)
ChainLink,(-3.263305876094681+0j)
Sinistvr,(-3.2652186532534673+0j)
WuhnWae,(-3.2721917013453643+0j)
setokaiba,(-3.2726776779599414+0j)
Solres,(-3.2728604331788995+0j)
vowl,(-3.273731726490553+0j)
Cloin,(-3.273900951586003+0j)
Glitch,(-3.2814078940514078+0j)
Caius,(-3.281566769140318+0j)
Sheepdog,(-3.2817997677088213+0j)
Jellovox,(-3.2837466918112583+0j)
Lamasticot,(-3.2846184107287897+0j)
Electriclovebear,(-3.2886004642816373+0j)
grazi,(-3.290842981822865+0j)
Pygophile,(-3.2939705337062275+0j)
balor,(-3.297416162922776+0j)
Sproll,(-3.301541398760334+0j)
dirty dan,(-3.3053826217711197+0j)
El-p3,(-3.3060682310373948+0j)
ixi,(-3.307608586798813+0j)
Notoh,(-3.309533187594767+0j)
Havri Horse,(-3.3125217362907162+0j)
Thor,(-3.3151741226264413+0j)
Mintygreen,(-3.3157333362919457+0j)
slamdvnk,(-3.322651858308374+0j)
Handwriting,(-3.323214329378526+0j)
Merlini,(-3.324039085679739+0j)
Yggdrasil,(-3.3280204014667634+0j)
Okamikaze,(-3.3281759614058424+0j)
GOON,(-3.329511922798943+0j)
Zoso,(-3.32962551408+0j)
Lo Wang,(-3.3313104890242418+0j)
Mona,(-3.3323234033110256+0j)
Figzes,(-3.3348198267273976+0j)
Sam,(-3.3351055511046495+0j)
Azuef,(-3.338077878244633+0j)
Goose,(-3.339982255202184+0j)
MooseEatsBear,(-3.3412810960509614+0j)
SpaceHaze,(-3.3416727792338934+0j)
Rattigan,(-3.3418073983715892+0j)
ScienceBrain,(-3.3418691918873886+0j)
TanDell,(-3.345153858158171+0j)
Bozion,(-3.3473567260587007+0j)
oreo,(-3.3485420277329014+0j)
Redoxking,(-3.3540093993075386+0j)
Nostirak,(-3.3586125023613844+0j)
Clockmire,(-3.363340514856368+0j)
WUMPUS,(-3.363625505583327+0j)
Pyrrole,(-3.3655540223178075+0j)
Wedge,(-3.3722842007915843+0j)
Putasos,(-3.372676940328883+0j)
ChuDat,(-3.3749119092812876+0j)
Goombastomp,(-3.3790651324386487+0j)
Hard Reid,(-3.382624669148473+0j)
Gumbo954,(-3.3855247622647555+0j)
Jam Stevens,(-3.388670641035625+0j)
Supergoomba,(-3.3900394932592848+0j)
Alvinsen,(-3.3902762256879377+0j)
Zenvolio,(-3.3909182478259092+0j)
Camille,(-3.3914385040748907+0j)
Kush Messaih,(-3.392242215553244+0j)
Jefe,(-3.39766955478271+0j)
EDGE,(-3.397999565218169+0j)
Talegas,(-3.401501699129346+0j)
OverLade,(-3.403387418851195+0j)
Pre-Marital Sex is a Sin,(-3.403408495755032+0j)
Jupiter,(-3.4046817441930335+0j)
$oupa,(-3.405782322523071+0j)
kevin,(-3.406374820519904+0j)
greenwalk,(-3.4095190445414083+0j)
S0rce,(-3.4112130061123986+0j)
SkyVanguard,(-3.4126492248047975+0j)
LJM,(-3.4183399533999252+0j)
Koke,(-3.4193356392863845+0j)
bl00dKILLR,(-3.419870091791271+0j)
paix,(-3.4203691839900903+0j)
Sanz,(-3.4227099740499085+0j)
Dillonois,(-3.424812599379159+0j)
Yug,(-3.4260553603350505+0j)
Dende,(-3.4267461489141198+0j)
Rideae,(-3.4273715157322586+0j)
Sunny,(-3.42942075504169+0j)
WallaWuti,(-3.431219570607455+0j)
Funkybag,(-3.4344406439245123+0j)
Gords,(-3.4360251592139015+0j)
Edier,(-3.436471936645629+0j)
B-moves,(-3.4367195264294197+0j)
343,(-3.437423878770555+0j)
Fraudy,(-3.444164844285578+0j)
Envioux,(-3.446180967362527+0j)
lilac,(-3.4512721887454254+0j)
FoxyFaux,(-3.4514786366114625+0j)
Sultoon,(-3.4560274922585945+0j)
Delta3445,(-3.45708309390362+0j)
irrelevant,(-3.467773135119303+0j)
Buttons,(-3.469146561870558+0j)
SunflowerGirls,(-3.4694971835231163+0j)
Boihood,(-3.4730642722882235+0j)
Rats!,(-3.4747181940066376+0j)
Tyde,(-3.475386213938302+0j)
Dunka,(-3.477076282253437+0j)
SuperGinger,(-3.47784608815609+0j)
highwata,(-3.4891622508435316+0j)
Captain Sword,(-3.490085994410377+0j)
Turko,(-3.4922870017146113+0j)
Kody,(-3.4938859437365597+0j)
Bébé Lou,(-3.4950545591277566+0j)
Kr3g,(-3.4955361883615277+0j)
Santana,(-3.4958015120475494+0j)
Mediflect,(-3.499333815652093+0j)
MVZY,(-3.501885355857821+0j)
Zack Maitland,(-3.5044217665789814+0j)
Lordforehead,(-3.5059821986520303+0j)
Maru,(-3.508433052639436+0j)
.tom,(-3.5141059900639933+0j)
zaro,(-3.51582895463386+0j)
Euro,(-3.5171289671270682+0j)
Black_Vein,(-3.5219534398413774+0j)
Hokusai,(-3.525306799376833+0j)
xSoraKeyx,(-3.5254746480633132+0j)
crunchwrapsupreme,(-3.5272450479564164+0j)
Teach,(-3.5279502676401022+0j)
Cordero,(-3.531473353920893+0j)
Spak,(-3.531922787451747+0j)
ASB,(-3.5335180858136983+0j)
Polisen,(-3.536315255686504+0j)
Twan Jr.,(-3.5374629529402473+0j)
Winter,(-3.5403245025822687+0j)
Eriq,(-3.540424892844692+0j)
GXM,(-3.5404293827663293+0j)
kcaJ,(-3.5408168047432302+0j)
Hammer,(-3.5423354718913362+0j)
THE KRAHS,(-3.543314059331012+0j)
Louman,(-3.544099130304785+0j)
Tigger,(-3.5521094180113812+0j)
BlankFool,(-3.5568096470498283+0j)
fluff,(-3.5582077436801836+0j)
jess,(-3.559703139758499+0j)
Deja,(-3.562188099566159+0j)
Quality Steve,(-3.5701006702337974+0j)
Klabautermann,(-3.572185042437028+0j)
manchees,(-3.5747787605091865+0j)
ArcaneFox,(-3.5757777978535623+0j)
DCD34,(-3.5787207056938692+0j)
SillyG,(-3.585318945973465+0j)
SSP,(-3.5890474042473794+0j)
MNR,(-3.591507278034842+0j)
CrystalBeth,(-3.593161375180332+0j)
Irminger,(-3.5959551489456167+0j)
killertoot,(-3.5998249805593163+0j)
MalcoDaFalco,(-3.6029388476406945+0j)
yungslimmy,(-3.605005825491813+0j)
baby,(-3.6054976169839392+0j)
MacTheStampede,(-3.606326274190001+0j)
Feris,(-3.608430200209659+0j)
dustD,(-3.609380175051955+0j)
Courtjester,(-3.6104217096421714+0j)
Nathan,(-3.6107799682401+0j)
wafis,(-3.6143663599103935+0j)
Dustinthewind,(-3.6154202783754332+0j)
sick boy,(-3.621768580645057+0j)
Dilviko,(-3.622068953516697+0j)
andie4,(-3.6236813371488754+0j)
GummyVitamins,(-3.6276795665539474+0j)
Skitni,(-3.6363002794360915+0j)
poyo,(-3.640987475195943+0j)
Hoot,(-3.641329460915471+0j)
Bronx_The_Orangutan,(-3.6436359758199814+0j)
BEEB,(-3.644328172622066+0j)
yawny,(-3.6443674249755937+0j)
legacy,(-3.6453107767195783+0j)
Kriegsmaschine,(-3.6465232666569634+0j)
Zacy,(-3.6485487645242074+0j)
DonVolt,(-3.650508342053947+0j)
fore$t,(-3.6521101017278648+0j)
pablobear8,(-3.658040333899832+0j)
Ashkon,(-3.6580641581221798+0j)
PPuMD,(-3.6617324490188636+0j)
ofma,(-3.6625779068612987+0j)
Finn,(-3.6635864990409943+0j)
Svante,(-3.668908312766238+0j)
DRK9,(-3.6699839017298324+0j)
hypermariosunshine,(-3.670276657962203+0j)
terminatorslayer420,(-3.6769661348197076+0j)
y00j,(-3.6774831371925445+0j)
Modem,(-3.6806807842003533+0j)
Pantoffle,(-3.681852935166496+0j)
Surf,(-3.6827475391535405+0j)
Gride,(-3.686242909501267+0j)
Miesh,(-3.69239122234441+0j)
Solid Dong,(-3.6934510039721014+0j)
gansito,(-3.6964292424520155+0j)
GCSChris,(-3.6965353303255997+0j)
K-12,(-3.6981611152559974+0j)
Arthao,(-3.7019635314049717+0j)
FAKE,(-3.7062984648479658+0j)
lillbaskern,(-3.7076872524591273+0j)
Ramrow,(-3.709094099630679+0j)
King James McCloud,(-3.712071806346093+0j)
YB Mudbone,(-3.712641387913073+0j)
deathtouch_lifelink,(-3.71452624373077+0j)
Jeff Chen,(-3.7190992387745307+0j)
Kirara,(-3.719609116237719+0j)
TheWeisGuy,(-3.720012219814146+0j)
Jar Fanatic,(-3.7201785550678483+0j)
dn panic,(-3.7214956013678417+0j)
Quantum,(-3.7229923668501206+0j)
Doomy,(-3.726062549633369+0j)
Zero Phd,(-3.7261659663126245+0j)
wraith,(-3.7297215645338775+0j)
Peckowillo,(-3.730921368997249+0j)
Toug,(-3.732531535206414+0j)
Anon,(-3.734350495885961+0j)
Bro,(-3.7348675529723936+0j)
Myluck,(-3.7447342310147858+0j)
HAMsel,(-3.7475223258285624+0j)
Taisu,(-3.7491002050021702+0j)
Big Sippy,(-3.7566103077146824+0j)
Noughte,(-3.7566381267066675+0j)
BINK,(-3.758187151901478+0j)
Tekunooo,(-3.7594190148510753+0j)
Don Juan,(-3.759500764279661+0j)
TigerGotYourTongue,(-3.7613996070887907+0j)
Twin1,(-3.7622442621196037+0j)
Happyfunguy,(-3.7630962516123256+0j)
Viszy,(-3.7636495174162725+0j)
Mat,(-3.7687909780905655+0j)
Dante,(-3.7694259502279444+0j)
M,(-3.7697484405634474+0j)
Avery,(-3.775414787397401+0j)
Bao,(-3.777902775019168+0j)
Boigan,(-3.778588235617594+0j)
The Bird,(-3.780843420012187+0j)
Danny Mage,(-3.783035598264357+0j)
ATD,(-3.7837144449380196+0j)
Zhulander,(-3.7935322467859+0j)
seanathan,(-3.797338404495285+0j)
Machinimafan911,(-3.8018054552532825+0j)
HgrMgr,(-3.8024619650749125+0j)
Cashews,(-3.8048632719663646+0j)
frugs,(-3.806537498962682+0j)
Elan Katz,(-3.8080683273313727+0j)
Thoreo,(-3.80810618428204+0j)
LuMiSaDi,(-3.8081872255536613+0j)
KoopaKev,(-3.811035985206847+0j)
cro0k,(-3.812348357322671+0j)
DJG,(-3.8143122093836173+0j)
Sneaky Neek,(-3.8228463168419964+0j)
TeddyRose,(-3.8268642509021196+0j)
M107,(-3.8269265751978834+0j)
Jonar,(-3.829601175619845+0j)
Petrikov,(-3.8301068695386276+0j)
Magik,(-3.83115115865019+0j)
Germ,(-3.8324100680681457+0j)
Rainth,(-3.8336056817354853+0j)
Jury,(-3.839844241625122+0j)
AlleN,(-3.842858245644015+0j)
Smegma Jones,(-3.8435931686940754+0j)
Tacocat,(-3.844981395338965+0j)
frededish,(-3.8454144378517303+0j)
Doc baby,(-3.853950608359079+0j)
octo_putin,(-3.8541615715353856+0j)
Giantantreal,(-3.8546142023552443+0j)
~Fez~,(-3.85585999769871+0j)
Saucetin,(-3.858310970511427+0j)
Good1ife,(-3.859028417192885+0j)
JTalk,(-3.860211913173886+0j)
DiLeva,(-3.8607325563734314+0j)
Vertex,(-3.8624587151647773+0j)
boro,(-3.863095061304203+0j)
MurderBeam,(-3.864454143807926+0j)
M4Blitz,(-3.866455680738447+0j)
Whisky Wizard,(-3.867405888086127+0j)
Saile,(-3.8677752788405897+0j)
dudutsai,(-3.8681311272923438+0j)
Silkylaroux,(-3.8714635414035214+0j)
Capy,(-3.8725526388616403+0j)
Lecat,(-3.8735202940996967+0j)
Ozsu,(-3.877141612740319+0j)
Yung Skitty,(-3.877218205282442+0j)
EMT_Sol,(-3.8798064661011513+0j)
husky,(-3.880917273475724+0j)
OYBD,(-3.881340106530965+0j)
HOUND,(-3.8817805314156826+0j)
Kiefer,(-3.8823842465380256+0j)
blob,(-3.8851163362512358+0j)
Phalanx,(-3.885915777973139+0j)
Food Smell,(-3.893462390563895+0j)
BlueCLouds,(-3.896548115401256+0j)
Wilford Brimley,(-3.896989054688509+0j)
Deenuna,(-3.899495319496664+0j)
