,Score
Ｔｈｅ Ａｐｐｒｅｎｔｉｃｅ,-0.8219632328241646
hamaguri,-0.8238554639371145
Horde Jr.,-0.8243992573633068
444,-0.8257438366928787
chimps,-0.8273687426846568
PArker,-0.8291854044474074
ToXicAvenger,-0.8295456369477825
kalne,-0.8319674409164584
Djshineysilver,-0.8332606818859309
max0,-0.8346355166034329
Polak,-0.8368386736662412
Charlezard,-0.837805018146605
Tron Bonne,-0.837847845179754
The Duke of Gravity,-0.8381252498390332
Metro,-0.8386019472764454
mp3guy3,-0.8396259134597912
NeopolitanPizza,-0.8399753842412601
ERASED,-0.8402464157435361
Juicykisses,-0.8415857395750734
pythagoras,-0.8435845435315961
BSK,-0.8442825415070967
Suavemente,-0.8458255886723629
good,-0.846384185444129
Random-Ness,-0.8474246879545406
ZIP,-0.8475174435550299
Jack,-0.8522542672301672
kennypenny,-0.8533415435299867
Chuffles,-0.8564664221893787
Nishi jr,-0.8596953969771151
rene,-0.8597835756524859
J-moo,-0.8622995149778632
VEN0MBACK,-0.8627644438764301
J4k0Bi,-0.8651223288490115
skavark2,-0.8657410731135462
Early Peso,-0.865793902474802
napps,-0.8677292488464903
S3RGENT,-0.8683539386735291
Thejonyx,-0.8730299736062004
Soapy,-0.8739106589718184
Morrito 2,-0.8742469282621155
Dai Chimpo,-0.8757654249900915
Kallkorv,-0.8764567820885389
IR,-0.876870572831236
Augs,-0.8771466121213884
Badhago,-0.8783077915151214
asterisyeah,-0.8826701248962694
Krash,-0.8834935591844799
Saint Vong,-0.8841376454956307
vengrill,-0.8887784432980297
Pips,-0.8907352862775157
Nydren,-0.8946449837993595
Luci,-0.895014057921601
joyboy,-0.8967810823684381
Dia,-0.897672089140789
Meeuw,-0.8977711922267169
Psyche,-0.9131285823977007
Scar,-0.9147725137072147
SuperGinger,-0.9148207920307687
VGmasta,-0.9178344781040906
Tecwulf1,-0.9188544000975036
Swashmello,-0.9221988150572074
ypdubai,-0.9234226054032375
Santaklaus69,-0.9253903712326403
Suds,-0.9266198991436116
Caasinom,-0.9268335052644119
Pochita,-0.9311279365528273
Kush Messaih,-0.9315645455077224
Tyku,-0.9411603913532147
dkuo,-0.9413624541933139
2Dog,-0.9413684241176483
LI4R,-0.9428511001254165
RJT,-0.943581954436604
Boxman,-0.9454235030675422
Coobs Legacy,-0.9457103624930125
Tonight We Feast,-0.9459334465797538
J1mbo,-0.9500280651066424
N80,-0.9513979082882251
Heweedewee,-0.9522657068452358
'99 Camry n a Rolly,-0.9564889468761946
tren,-0.957028845893684
God's Only Son,-0.9607752267208198
Loso,-0.9674262351042047
Bourgeoise,-0.9675887985292253
Whatizpb,-0.9678325632796707
DUBS,-0.9686627200618498
Moses4getMe,-0.9692835669012521
Myst II,-0.9735133352900602
A7X-CarryOn-CoDBlackOps2,-0.9745659130373898
Heero Yuie 91,-0.9756048393087626
PerfectShaun,-0.9763548328871512
Nikki Sixx,-0.9797013788325355
Verb,-0.9805895017892823
Lord Mouton,-0.9810767949231889
oYo,-0.9824815912337681
fairy,-0.9840822660194108
The Mad House,-0.9879688385792846
PopeSeanPaul,-0.9892526570363955
znooo,-0.9893603649837139
Bubonic Vermin,-0.9901226539012358
Cherry,-0.9918822016992348
Fidel,-0.9938198067381507
Salt Quitman,-0.9952771261558255
QuicxTrix,-0.996523905984614
Medi,-0.9968559623998168
Pyke,-0.996907831144302
Hersh,-0.998441892588303
Fox128,-0.9989593198482603
evan,-0.9992061685341911
Rui,-0.9992942500290725
JKirbz,-0.9996870457924734
Esteban,-1.0
East Canada,-1.0
New England,-1.0
West Coast Crew 2,-1.0
CaptainFalcon  ,-1.0
Aspire,-1.0
Mexico,-1.0
Nathan Bluetornado,-1.0
Vedbod,-1.0
Vinsane,-1.0
Scotland,-1.0
Random level jigglypuff,-1.0
Lykon,-1.0017726245171696
QQLP,-1.0081559333419006
Hawaii,-1.0083187004681577
East Coast Crew 3,-1.0083187004681577
SoCal,-1.0083187004681577
Norway,-1.0083187004681577
France,-1.0083187004681577
Sunday School,-1.008384596809
Germany,-1.0083879012456367
Southeast,-1.0083879012456367
East Coast Crew 1,-1.0083879012456367
Strike,-1.0086589618593589
Daven,-1.008661524282128
Jason Bubbule,-1.0087504527640396
Davy,-1.0087670097634795
Birds are very important,-1.00929682107369
DK  ,-1.0095114596892603
Zelda  ,-1.0095114596892607
P00p,-1.0098869952361162
HayLEE,-1.0110687572547283
Gube,-1.0111237169531808
kidzd257,-1.011316967488289
kilersockpuppet,-1.0114362992634196
R0CK,-1.0114439305580913
_lol,-1.0115225993915489
Eric Green,-1.0123798949519593
BeastBoy,-1.013048440033093
plow,-1.0133115620529107
MyNameIsM&M&ILike2RapNOO,-1.0133758119392404
Richard,-1.0144599507487437
Blessed,-1.0147143656014888
KTMFinX,-1.014714469050848
Frez,-1.016086885959319
Fusi0n20,-1.0166374009363155
LordFarquadzilla,-1.0168473702802368
Argonaut,-1.0168689738874286
cheesepuff,-1.0169176869829788
FOM,-1.0169176966408147
pichugod23,-1.0169176966408147
FlashBombTheGepgun,-1.0171102106948684
Drix,-1.017214500973458
Kirbio,-1.0172789539534572
Yell-0,-1.0174288567178038
FireflyHI,-1.0177926853385202
Yoshi  ,-1.017830160157419
Basskirk,-1.0188053667009436
Renegade,-1.0188545488767227
Father Ragoo,-1.0189355992702946
samsonites,-1.019056640214389
Mariah,-1.0194595103489865
Pirelli,-1.0195083175067556
404,-1.0197733356810117
Jinxamus,-1.0197953413133487
Plumbo,-1.019873024443152
raysmash176,-1.02021386756914
Effy,-1.0203298382333892
RedPlayer,-1.0208153026182751
Dylseat,-1.0211431398111772
Calamity,-1.0213468878568288
Flash > Ginger,-1.0214153873396514
BigRedAnimeBike,-1.0237344840822917
Tovl,-1.0240411769406097
neighbor,-1.0242810754645748
Nagi,-1.0242810754645757
scrubbysheik,-1.0242884345911822
Alph,-1.0243600978091458
citizendog,-1.0244889553768122
Fraps,-1.0250980945774542
0-2 falcon,-1.0252406424208051
owl,-1.0253238482578786
Jamey v,-1.025400878511025
AshTwoPointFive,-1.0262157709129576
SlipStream,-1.0263752906514352
Paws,-1.0268201401591244
Rigatoni,-1.0269565171473034
Rikkafresh,-1.0273438903709857
Saikem,-1.0274699685122832
qkoAlex,-1.027473712628726
Wyeth,-1.027565159088276
Quinntac,-1.0278160210509952
Nigerundayo,-1.0282624092994141
KrazyKirk,-1.028920711557078
Glectosphere,-1.0293281431745607
Boy Wonder,-1.0295689759808853
666blaziken,-1.0296749049156784
Pinoco,-1.0299586084975578
AtDank,-1.0299903342580692
Tax Evader,-1.030178568361095
Dstrom,-1.0305990284014337
TSMR,-1.0326385139702516
DatzMagik,-1.0331687262984623
Coolindi,-1.0336946504531679
THE LAW,-1.0336958210899199
Sex@Junes,-1.0338342323027132
Duncachi,-1.033858256462239
CartwheelEgg,-1.0338979541971018
SoraAmano,-1.0340719308417254
Abdulkareem,-1.0341602808908443
m,-1.0342406430486848
Jugglenaut,-1.0342561973870747
Wizaro,-1.0344068986860124
Stinkymonkeyman,-1.0353708737970688
Thomas Alsos,-1.0354418864131185
yung_semen,-1.0356738736255857
Chromoxsome,-1.0362764113282061
Flievlaai,-1.0369782261952563
t0ast,-1.0369798989097792
SROVRSTRM,-1.0384011127211954
SuperMinority4000,-1.0384491054740386
ZG: FenRir,-1.0386609333735723
Jonttier,-1.0390400222619114
Fossil,-1.0392142438670562
$wank,-1.0395331360882798
abdcqd,-1.0395632888222353
uri,-1.0403720674266874
Ezu,-1.040903190648847
outofshield.com,-1.0410692125492238
TrAvOn,-1.0412112222674785
Muhaman,-1.0420689839841355
onda,-1.0422527763936387
Player 6,-1.0424480226889385
scod__,-1.0432218076324233
ICG,-1.0442367418670975
cheeks,-1.0444295265634689
BetterEveryJay,-1.045148437608689
Joa-B,-1.0454558294396092
Modem,-1.0459297510966987
Andi,-1.0476409387560104
ArcTangent,-1.0498045889584722
Mammy,-1.04985389169528
Agent 7,-1.050437471218796
Sido,-1.0504554360682103
Thupa Thammy,-1.0504653416828966
David Blaine,-1.0505757006742256
Player 10,-1.050696935557725
Player 11,-1.0508952306912924
Seco,-1.0510679559943963
Ryo,-1.0512749932771714
Diggles137,-1.0516684821616007
Player 9,-1.0519602360724973
Tredi,-1.0523602621995947
Tomorokoshi,-1.0530313179417345
IBTB,-1.0533719975625837
VeXx,-1.0539613846484706
drmariofan68,-1.0542445474012467
Lanstar,-1.0545758721538383
Mazza,-1.054841349613704
DarkEDGE,-1.055771388550977
MakellC,-1.055894068270482
Browningtons,-1.0568860665927247
ian bla,-1.057374107790198
Fluximon,-1.0578896147981025
ShrUg,-1.0586830006412509
hhf,-1.059432927289286
tdog,-1.05977458336416
Phteven,-1.0598272258548924
Jisdo,-1.0599131678051634
Draz,-1.0599466822131909
S.Pants,-1.0605430978813453
S Res,-1.0607428915032349
Baldy,-1.0608627010795475
UNCUTLEGEND69,-1.0609352219993324
Hiura On Ice,-1.0610967886894442
i_love_army_woo,-1.0611858561287821
Sacto Style,-1.0614125247199544
Veil,-1.0623304950584815
LTigre,-1.062789832757351
silentsoul,-1.062812098464771
Solaris,-1.0639175435138075
Mena,-1.0652665144639368
Hauf,-1.065466573212309
PK Hero,-1.0658142830953121
Jakalanche,-1.065964000483452
Anathema,-1.0663206138604857
Invisi,-1.0666305083129002
Kandieren,-1.067162797885148
Trevo,-1.069011126146699
Peanutphobia,-1.0716289457106356
kosc,-1.0725033643040056
Zabu,-1.0725484653253066
Upclose,-1.073105525135892
ItachiVersace,-1.0732524930699934
Julian Dangfoolian,-1.0735896391868516
Aisp,-1.0736829864768254
doogsy,-1.073834862392417
Jeffz0r,-1.0745143966531532
Magnus,-1.0747765019597075
Rollover Minutes,-1.07514468644702
thirty4,-1.0752731604643995
Lepkowski,-1.0758581304267247
Ganondorf_Punch,-1.0762049802145501
Zoditick,-1.0771358938921456
geraldo,-1.078203726870264
HTX,-1.0782283633103846
Ly0n,-1.0782642736228425
Smashboy,-1.0784159987738562
Dylan,-1.0796765647041369
Superj500,-1.080248006941725
couldbetanner,-1.0805360143949885
Scrotie,-1.0809126958292197
Powerman99,-1.0812058395496251
DaTully,-1.0814895047508497
ZennnY,-1.0815906535812294
Davianel,-1.083430313338531
Chedda,-1.083564269608786
Q~tips,-1.0844112469829996
SmokedSam,-1.084482492328706
Legacy06,-1.085754005882957
Hooplah,-1.0861559129043228
asworghal,-1.0872901022021777
Doctor B,-1.0883236356583437
jirachinick,-1.088915684798116
Abdul,-1.088967028205937
d.kali,-1.0891522117730283
Browkoo,-1.089219267096282
Moze,-1.0893721343863771
Ciker,-1.0893787343431516
Kailex,-1.08994150666838
Nyra,-1.0900215744901516
J7ang,-1.0904289313284883
Varrren,-1.0907971716090064
JGSmashKing,-1.0921861683427703
Drhaarry,-1.0922557506084754
DeMetriuS,-1.0935157780422848
Heff,-1.0957603933924127
BushiMushy,-1.0966899595311688
b0ne machine,-1.096898053617299
SnakeManJohnson,-1.0973137034850833
Skilly,-1.0975758534311775
Aicy,-1.098047393861395
crin,-1.098190340641016
CEO,-1.098797311638665
zoid,-1.0990827181164837
Travi575,-1.0991181364269669
King Sam,-1.1004878636885334
Stepdad,-1.1018569628089292
Danielr19,-1.1019735236920685
LaPingas,-1.1026254468265764
mm555,-1.105741825759765
Amnesia,-1.1061724645619258
Player 8,-1.1064607483112199
CBG,-1.107209858548008
Codi,-1.1076407946340492
Naturalkiller,-1.108297243747284
Emix,-1.1082972437472842
Unpro,-1.1096866801771252
JDX,-1.1102394935239936
King Bob,-1.11191298499471
BlakK,-1.1122027691275673
shapular,-1.1126891204264364
marf,-1.1127314918146616
Ghostchunks,-1.1130218359861033
Felic,-1.1141413549940045
b3rni3_s4nd3rs,-1.1142865029734237
WabM,-1.1143335995307844
Ouro,-1.1157371120107609
maracatu,-1.1157707246316448
B16,-1.1161921417034808
Toad,-1.1168254389822914
Sultoon,-1.118586256903252
Pastabilities,-1.1191354381662026
Mixedweasel,-1.1194575867010377
el_accountant,-1.119532161361469
gniourph,-1.1195678125267357
AgentSad,-1.120323965881838
Duckboyo,-1.1216058198889889
McS33,-1.1218492268493812
Loco,-1.1218499667687976
deino,-1.1228499041788016
NasaDaMoonWalker,-1.1240022816681914
t o e s,-1.1242602236825205
Lomo Cat,-1.1244934474644595
Len,-1.1258765530289012
MOM,-1.1264070236893757
Ferdi,-1.1267224590598326
TylerTheSmiler,-1.1270950119866368
Blicky Pop,-1.1271778733641975
FIsh,-1.129121920410474
EndOfStory,-1.1291406570758347
wokefox,-1.1291585391499757
SoApy,-1.1306038836227161
Earl,-1.1317661712097515
Zenna,-1.1343129303182318
Scrumphz,-1.134365572585378
BIG WILL,-1.135228742940607
Pellikan,-1.1359559187266663
Yami Joey,-1.1373373429385225
FanFan11,-1.1396031430575146
Gigan72,-1.1397467184102823
keven,-1.1397764046969652
Krillindude,-1.1405688559013876
PpmeiS,-1.1405949265572723
TakeAShower,-1.1430971014544697
Pimpsparce,-1.14397922136158
Vulc,-1.144636372532763
SkimMilk,-1.1456760845685947
GEM | SLK,-1.1472180322349532
Sel,-1.1474663499785471
Benjy,-1.148247874334034
Kokushibou,-1.1490004439229597
MaND0,-1.1499905238783494
conv#662,-1.1500996641204804
steez,-1.15158029620977
WillNgLee,-1.1516371155184069
DisgustnJustin,-1.1517956757846664
Yair,-1.15245782593517
WonderBread,-1.1531702992814425
FRM_blind,-1.1547659115790403
Slotheatworld,-1.1554340022874088
squishy,-1.1572000282426633
Luma,-1.1582355945272482
Mixjunkie,-1.1585370175580283
Lafungo,-1.1586034164649814
Timmy,-1.1587140590960283
nG,-1.1596558086387858
Brimp,-1.1597014940490955
Howie,-1.1605741986633344
Lambs,-1.1616195783001513
DuoFace,-1.1618322456261647
GIMA,-1.1630471763411112
Devison,-1.1632264449282554
Raglox,-1.163237220470883
Wiliiam1,-1.1643003030628893
widley,-1.1648650662109523
Fl0aty,-1.1653678347304304
Sun,-1.166409259091858
frededish,-1.1668137929118263
xXNoobSlayer69Xx,-1.1687133595077506
Naysaya,-1.1689355471998006
Isekai,-1.1692274337686483
Waffle,-1.1702449794499339
mint,-1.1706931039635424
Cars 2,-1.1734755039682936
GomezFL,-1.1735140061972
Alí,-1.173748679902039
Toolur,-1.1741607220421781
MrLobayo,-1.1742079829297372
Plox,-1.1751032961821877
Swervenights,-1.1753070548960993
SDMAN,-1.176428805298534
pimppiida,-1.177112914810384
Kulprit,-1.1775496285613727
Shadow Legends,-1.1785737906396192
Louman,-1.1798811980471564
Camaro,-1.1801212819643045
L3on,-1.182501764509397
Noochy,-1.1839834500095603
boi-1da,-1.1845015753253354
Snood,-1.1859379184902055
Black Seal,-1.1861455475686684
Choice Snarf,-1.186184593544323
Pbag,-1.186502716986901
FatBabyJr,-1.1903380932923584
Negative,-1.1904289984857985
Warlock Don,-1.1906626715467752
Hadow,-1.1928214687610188
nutmilk98,-1.193044076069157
TaySwift,-1.1945582074715708
Stride,-1.1948610603340613
Star Dragon,-1.1966305935674668
BadBoy,-1.1968251684435391
CherryCola,-1.1972133973676649
nickography,-1.1972133973676662
Vince,-1.1972670795305724
Maunorr,-1.197349423112568
st0rmetom,-1.1979705439328425
Enma,-1.2006777631264705
Sphongle,-1.2008536134775545
zasta,-1.2017178965773778
Steve,-1.201824604032185
RiceBoy,-1.2019663929725275
Knobby,-1.2026473790323624
Deaux,-1.2036164881561247
rohanmario,-1.2046316918851598
chestnut,-1.20612454275313
Kandore,-1.2065574888178356
legumeme,-1.2071185524754762
Hutch,-1.2095835042969276
Haazoku,-1.209937183618805
Solax,-1.2100846793307278
CuppaJoe,-1.2105011344101708
rand_m2,-1.2107127480043556
Reuben,-1.2110526958623296
Player 12,-1.2122763390724018
AngryMrSnuggles,-1.2129493850471251
Goo,-1.2129748418232356
L,-1.2137063498182354
Diq,-1.214929627731118
Scarlet,-1.2163855332049
bless,-1.2179641698288926
GeeMonee,-1.2179641698288928
Fear,-1.2180050484873814
trisull,-1.2191682998459767
Hero of Time,-1.2209733454304876
Network,-1.2213930392006085
Argentino01,-1.2214501130087954
Stumpez,-1.2220277921907434
bupp,-1.2231850262356536
CHAP,-1.2255367707164948
ZemCitrus,-1.2261009835187808
Opcion-8,-1.2263405054641474
Shunitsu,-1.226356962561162
Erin,-1.2270271617929165
goty,-1.2274787641358373
Buebo,-1.227905279775701
Talvi,-1.22804684459356
Commander Kune,-1.2296750893766863
JAPF,-1.230533946177664
karmahorn,-1.233096239649413
Jason G,-1.2338456352130256
Jwilli,-1.2356045590801248
C2,-1.235615337612109
DoomChickens,-1.2363959739998176
Jish,-1.2369371865567311
SnapperTown,-1.238363101536426
lordtoko,-1.241536911725507
brdy,-1.2418579659311106
maxw,-1.2418861252190467
Hans,-1.2418970763141157
Muchobomb,-1.2419560941158694
ook,-1.2421034691827866
bairer,-1.2423583377297849
CubT,-1.2425072899339467
MDSQUAD,-1.2430670545224614
Chemichurras,-1.243137601792958
BlueVapour,-1.2431805528983837
1der,-1.2432941825640227
DEE,-1.243994803688595
Perfect Cell,-1.2443651082671079
FrostyFeet,-1.2449837172220826
WizP,-1.2458112049158387
Antonio,-1.2463535833752601
Choppa,-1.2467556073500579
Vincent Renheub,-1.2470876361114005
crumz666,-1.247189575867357
joe,-1.2480529024567977
Erfan Krawall,-1.2482896549114062
cpu,-1.2489321294770415
Rezruel,-1.250449233848248
Revenant,-1.2517311057620581
Shiv,-1.2529514809968487
Ronketrolet,-1.252991019368956
deej,-1.2533678191335682
Ceno,-1.2546688047699712
Chav,-1.2550143784106482
Hot Toddy,-1.2556743234719254
Matrix,-1.2568864561814155
burgers,-1.2571473243911266
Grape Juice,-1.2577040017556245
Limeric,-1.2583697468581079
Poomph,-1.2594850267651907
Ranmaru,-1.260071886900186
EJ,-1.2601029857318136
Egman,-1.2605745768305883
Zuf,-1.2607780348678101
Cuban,-1.2611341008247874
Gake,-1.2619690093162
AD,-1.2621981533594764
ssjovi88,-1.2625000999443277
Mezer,-1.2637925885357895
13/f/korea,-1.2639664363179173
あべさん,-1.264401119664135
BATTS,-1.2646709999524188
Arcamanaro,-1.2659627627065326
Serb,-1.2665532133858175
Insula,-1.2680602209482337
Sick,-1.2688328501932773
LittleVal,-1.269069613485967
spookiyukicookie,-1.2704755664105931
Babylift,-1.2712622223018109
Young Love,-1.2715420997502456
Silvia,-1.2726512349539185
FlipperG,-1.274267116436906
Shwangdi,-1.2745457544132988
Piggotto,-1.2757672349977989
lima,-1.2762689127679865
Azura,-1.2768103249268172
Inca,-1.276966743073753
Rigel,-1.2770799699796838
TurtleBoy,-1.279439232298761
Soulserf,-1.280985968772458
BooTesteur,-1.2812659111846936
Mapabo31,-1.2833556082733155
Prophet,-1.2847607658649771
Snc,-1.2852591926323247
deco,-1.286475507658372
Tokc420,-1.2868755941124252
AltF4,-1.287836195232781
!false,-1.2880773859060919
Sidney_suxs,-1.288391678358054
TheUnfriedColonel,-1.2889063345491727
ZackDPanda,-1.2889734094111431
SuperUdderMan,-1.2891012105311501
ToadDude,-1.2891868710708656
Insinir,-1.2894078079797069
ChirsDirsty,-1.2898904141466234
Phoca,-1.291245877281911
Toiryusei,-1.2915462502350987
PC | RoloKnolo,-1.2929532336455205
Smash_cab,-1.2931721058325172
solariiii,-1.2932053817091678
MxD,-1.2935994367382992
Profit,-1.2939751557629269
DarkDefender,-1.294013538080705
WEB,-1.2945212554588275
sleeptalky,-1.295915710961089
KPeace,-1.2960523421812802
Abzan,-1.2984173848619944
Atticade,-1.300380009766219
eBay,-1.3005122911347047
slongtag,-1.3011572428698452
Plasmasnake,-1.3017550723785778
Haven,-1.3018371806330558
Dino063,-1.3018924483471144
Zippys,-1.3038288200762338
Mental Djent,-1.3043497123534529
harder,-1.3044026177626735
supernuggetit,-1.3050181878771658
ChampagnePappy,-1.3057391355481391
Tomipal,-1.3071504603211808
Ryguy,-1.3077736434577103
LPag,-1.3079160627865747
BonkCushy,-1.3080441341255025
Kpi,-1.308969293515194
Citrus,-1.31005342889899
MegaloManiAsh,-1.3105864132499834
Ky,-1.3106023349042921
Andrew Chua,-1.3138800818602983
funky pancake,-1.3141288624065868
Snapple,-1.3157240467928197
Dracula,-1.3158547616066398
Toko,-1.3162542355103803
Swift,-1.3169327681529817
Badekar,-1.3184558057520164
H2O,-1.3186981936923574
Mirugai,-1.3202365513265786
TV,-1.3206527789692273
Brown clown,-1.3210458295167085
FocusLunch,-1.3213466376354024
KunkyFong,-1.3220250488167162
cronin,-1.3240701150724914
PrinceRoss,-1.324533752589899
AleP,-1.3259175678090445
ab,-1.3272790545284225
SweatyGecko,-1.3274103319377009
JTRO,-1.329255259913518
AgentDenial,-1.3301060812234722
Pogsman,-1.3302206755685764
210,-1.3302206755685773
Drip,-1.3314758304809307
Wooneg,-1.33194547470994
Mrtit,-1.3325531076781247
FuzzyDunlop,-1.3331422597140619
Spec4Snipe,-1.3354270276255786
Nadie,-1.335859582192398
SP Tatsu,-1.3368869651262463
Taka,-1.3382374230036724
Jaylie,-1.339248831409881
Goosefancy,-1.33976331049576
"Jonny ""Gumball"" Gamble",-1.340379643283086
Kid Red,-1.3405334303942822
Sassy,-1.3408256166005184
top,-1.3409010433696857
StockBroker,-1.340928070260484
KHGamer,-1.3418798168092958
Aruma,-1.3443627852164264
n0de,-1.3448807964736273
DingY,-1.345115992747921
ILoveSheik,-1.346358253140712
AM0Z,-1.3469849269306922
Digimon Kaiser,-1.3484146098571137
RomTimney,-1.3503069674242612
kyle,-1.3529219412838103
Alan,-1.3540689435569693
Faithless,-1.3545282064920396
NiqooHMistery,-1.3552394681484845
Loota,-1.3554855711967506
Kapu,-1.3573336370856612
Hauer,-1.3578460842851678
0zazu,-1.3598731307381733
Iffy,-1.3606203311567597
Hawk,-1.3612025216594894
Timochun,-1.3615091895272977
maxemoe,-1.3615170908381824
Disgusting_Wiktor,-1.362903046845433
Dillonois,-1.3634265666226153
nuker,-1.3634988026755828
Torpy,-1.3654123269341891
DishonestAbe77,-1.3659863702926347
Neuros,-1.3663822131907484
Lawzz,-1.3665910401839076
AfterTH0T,-1.3679498425089518
Dr. Kreggman,-1.3687844108850327
Markymark,-1.3693408708299049
ikeneeroy,-1.3694263390035162
Domlax,-1.369779629436385
SparkinMed,-1.3703104889104338
Korn Dawg,-1.371116852878182
harf,-1.3713933373680471
Mr.big_goldfish,-1.3716099833643873
YOU ARE MOTHER,-1.3731048577391594
SenzuBeer,-1.3752027084941518
mad whale,-1.37629430961751
Rumbus Junior the Third,-1.3766908129266093
Denzen,-1.376897945813949
bb. bandit,-1.378340856486355
nicko,-1.379350033863735
Kraiz,-1.3795589789662799
Passkill,-1.3795808015647175
Umami Boy,-1.3796194356462776
McLovin420LUL,-1.3798926776241651
Swanker,-1.381480328637364
Absurd,-1.3819670474380898
Surf,-1.3822252887867608
Skoolr,-1.3827916420263757
PONG,-1.3831621187013057
Mopsensei,-1.3855412871663368
UnknownBak,-1.386016947700794
Bees,-1.3862685959398209
Gojirah,-1.3871722196114356
mang,-1.3877889180985772
hillman56,-1.3879555062815214
rusty chikn,-1.3880345317488945
cocm,-1.3881745061849848
Chives,-1.393930486972927
typo,-1.394107416438743
beandy,-1.3945071562854192
Dionicia,-1.3961992438482906
Sweetheart,-1.3962731360987977
RocketFN7,-1.396326018684448
threatz,-1.3972666402231249
gummy,-1.3973478232171623
dish,-1.3990704740744082
Soyo,-1.3990788319709289
ZeniiRe,-1.3991065574014119
xShoryu,-1.3991249489133697
Dwagon,-1.3993248729516559
Fragalicious,-1.4004064172616153
mono,-1.4021067175295614
DaWests,-1.4031377562884242
Tony Marthtana,-1.404174926763837
Prufr0ck,-1.4044787727309984
Fryin,-1.4048025379915983
SoulStasis,-1.4059082784787533
KindaDrake,-1.4065661426685372
Bux_Baum,-1.407634900982604
Swissroll,-1.4098414759433766
SeaCowz,-1.4101124790183737
Emily Hexadecimal,-1.4116037298550532
Kunio,-1.41505138538957
Kanaribird,-1.416536832733259
Peppy,-1.4166432399858113
Jammers,-1.4167363127337897
Kodisnap,-1.4167922222447906
feronia,-1.4174038735054886
icewolf70,-1.4187829295159484
Dexijy,-1.4198334673215407
Oko,-1.4200171812348277
MacoPaco,-1.421823155681928
PouncingBox,-1.422006056506648
FrozenFlame,-1.422939678652884
TFisher93,-1.423906209409616
Almoneyz,-1.4247026276659438
Isak,-1.4251605856179506
HowardSternShow,-1.4252734275077739
Dr. G,-1.4254051034355795
mejonat,-1.4259403389628547
Alboo,-1.4267952381999658
Xyfur_,-1.426929925213428
Ziko,-1.4280866765802402
Skeel,-1.4285955121550895
Vrael,-1.428720889231194
TKing,-1.430303234325411
Noko,-1.4318239700477453
ArcadeGuy,-1.4320506726533342
wertzuiop,-1.4323929381681888
Perttieinari,-1.433078730524651
ArkTique,-1.4348209024327154
Mara,-1.436150133367604
Slurex,-1.436657532474726
zMiizu,-1.4384229149475871
ol bueno,-1.4386190356191175
Akiah,-1.4391679875190273
OD_on_Flintstone_vitamins,-1.4396911473640102
hury1,-1.439695933891787
pant$,-1.4399556555777613
alexis,-1.4404856100536212
ShadowDuck,-1.4407431802267625
Kensai,-1.442105861796973
bwmat,-1.442234794812826
Fuzzy Keiko,-1.4422520005967576
fandelperreo,-1.443871889751029
JuanPa,-1.4442245576954043
WM,-1.444479049075741
DDa66,-1.4465212230097646
JigglyBuff,-1.4465212230097673
Jasperdixon,-1.4467469444107508
Thekoolaidman,-1.4469635358685085
ksg,-1.4470066320096941
MarioMan,-1.4473262644619544
Hella,-1.4480549962091223
pHacique-7,-1.448923121524956
EH27,-1.4504225306199063
swiss,-1.452813493534269
fuggle,-1.453531165790607
flackito,-1.454382964372378
BGRY,-1.4575138096023015
KiloPascal,-1.4593719878985447
cosmic,-1.4633008989262306
b0xyGrandpa,-1.465803561493582
OkayBeanieBoy,-1.4678941486651116
MiKKE FLU$,-1.4682464480266555
Pretty Boy Demon,-1.4698794366019827
Dazy,-1.4715495634259708
Stutter Step Steven,-1.4721038666534634
Wirsun,-1.4725873360070623
magnet,-1.4736949166509081
RampantBeaver,-1.4738577685484582
DJPancakes,-1.4749538370953437
Myles,-1.4760497000409498
cam,-1.4783695742966994
Bopi,-1.4784498932048349
Cornloving,-1.479883416656438
ToastyOats,-1.4813200848896948
Godot05,-1.482022370936606
EZ.JV,-1.4825151431978014
BlueMoon,-1.4828694138610077
yogi,-1.4829746088829538
DatDuck,-1.483256778646557
OC Zack,-1.4834933276914928
Jazara,-1.485066900765553
AdmiralSpy,-1.4867575509389492
SoggySock,-1.4868003945376491
Trip Sucks,-1.4870879768843825
ANTIFA Super Soldier,-1.48822423050434
Player,-1.4890168958883063
TRW,-1.4905151570658277
Męrūu,-1.491440071779271
666,-1.4917576049740706
Fowlest,-1.4924302746005924
Sarrg,-1.4933676643371676
C H U M P I S,-1.4936980068066643
BoBert,-1.4949987518446557
LuichoX,-1.4957669727697778
Squidblade,-1.495877693748743
Knappah,-1.4959391457450497
Dank Clank,-1.496034996310383
Ginyu,-1.4962558909904589
Sax,-1.4964763975932138
Sharluht,-1.4966528505502907
Mysterychamploo,-1.4979743009275426
Free Gucci,-1.498663605234886
Sheikrits,-1.5004742291323323
Lamb,-1.5015641970170273
mexspecs,-1.5019565845574503
ontik,-1.5026142118447843
MacGyver,-1.503371209350402
C-Salt,-1.503998236287028
Anti-Mage,-1.5057320215331955
E-in,-1.5062160929715525
Slayname,-1.5066091064058047
flyboy,-1.506873961674284
TheSuperior,-1.5085076487597053
_fan69,-1.5106108717949827
MrSLeepy,-1.5110780870345435
Aju,-1.5114031516539321
Mae,-1.5163277647761833
Nudl,-1.5163858963249348
Tombombadil,-1.5174668857561118
Smiles,-1.5178311563472313
Tino,-1.5179419365303044
